weight,weight_name,global_step,update,episode,episode_length,scalarized_return,return_obj_0,return_obj_1
"[0.75, 0.25]",w_0p75_0p25,52000,26,51,1000,-624.5907729713654,18.34216792404186,-2553.389595657587
"[0.75, 0.25]",w_0p75_0p25,53000,26,52,1000,-639.1943045934313,-8.510966569883749,-2531.244318664074
"[0.75, 0.25]",w_0p75_0p25,54000,27,53,1000,-556.2882863755149,114.3973327196145,-2568.345143660903
"[0.75, 0.25]",w_0p75_0p25,55000,27,54,1000,-548.7632043918711,104.7570509056095,-2509.323970284313
"[0.75, 0.25]",w_0p75_0p25,56000,28,55,1000,-598.1983227550882,41.604686547332676,-2517.6073506623507
"[0.75, 0.25]",w_0p75_0p25,57000,28,56,1000,-576.7077917372517,62.339639366953634,-2493.8500850498676
"[0.75, 0.25]",w_0p75_0p25,58000,29,57,1000,-571.9034649740934,84.45915074000368,-2540.9913121163845
"[0.75, 0.25]",w_0p75_0p25,59000,29,58,1000,-570.3419083912886,62.766985754540656,-2469.6685908287764
"[0.75, 0.25]",w_0p75_0p25,60000,30,59,1000,-434.17497517185984,242.31345863617025,-2463.64027659595
"[0.75, 0.25]",w_0p75_0p25,61000,30,60,1000,-550.5612930956704,72.66897215403151,-2420.252088844776
"[0.75, 0.25]",w_0p75_0p25,62000,31,61,1000,-585.9511207491305,39.033764233172406,-2460.905775696039
"[0.75, 0.25]",w_0p75_0p25,63000,31,62,1000,-553.9730379275788,85.06925112110912,-2471.0999050736427
"[0.75, 0.25]",w_0p75_0p25,64000,32,63,1000,-598.6892896168429,28.58567324472824,-2480.514178201556
"[0.75, 0.25]",w_0p75_0p25,65000,32,64,1000,-509.1578790798958,137.26797229645308,-2448.4354332089424
"[0.75, 0.25]",w_0p75_0p25,66000,33,65,1000,-632.0245459949074,-34.55507060803939,-2424.4329721555114
"[0.75, 0.25]",w_0p75_0p25,67000,33,66,1000,-563.2311560338921,48.32226287143931,-2397.8914127498865
"[0.75, 0.25]",w_0p75_0p25,68000,34,67,1000,-548.009370562173,64.08907777503191,-2384.3047155737877
"[0.75, 0.25]",w_0p75_0p25,69000,34,68,1000,-541.8932489820108,58.51798469420464,-2343.1269500106573
"[0.75, 0.25]",w_0p75_0p25,70000,35,69,1000,-665.6696561987774,-71.72070681344485,-2447.516504354775
"[0.75, 0.25]",w_0p75_0p25,71000,35,70,1000,-544.9485055867699,76.06046418496408,-2407.975414901972
"[0.75, 0.25]",w_0p75_0p25,72000,36,71,1000,-572.7147746318078,27.823366407421418,-2374.3291977494955
"[0.75, 0.25]",w_0p75_0p25,73000,36,72,1000,-548.4603429970812,59.485390174697386,-2372.297542512417
"[0.75, 0.25]",w_0p75_0p25,74000,37,73,1000,-648.2422363205969,-71.3997499256293,-2378.7696955055
"[0.75, 0.25]",w_0p75_0p25,75000,37,74,1000,-537.3680620322193,72.6807422665006,-2367.514474928379
"[0.75, 0.25]",w_0p75_0p25,76000,38,75,1000,-594.6438908630407,-15.816588309578947,-2331.125798523426
"[0.75, 0.25]",w_0p75_0p25,77000,38,76,1000,-505.01665490209416,97.55433130642632,-2312.7296135276556
"[0.75, 0.25]",w_0p75_0p25,78000,39,77,1000,-564.803069609392,27.45186735293828,-2341.5678804963827
"[0.75, 0.25]",w_0p75_0p25,79000,39,78,1000,-543.9247837198564,38.612859509681584,-2291.53771340847
"[0.75, 0.25]",w_0p75_0p25,80000,40,79,1000,-554.7565038465254,31.729138965369202,-2314.2134322822094
"[0.75, 0.25]",w_0p75_0p25,81000,40,80,1000,-539.7990617243486,36.56142280326458,-2268.880515307188
"[0.75, 0.25]",w_0p75_0p25,82000,41,81,1000,-499.05105494200143,89.1150993822157,-2263.549517914653
"[0.75, 0.25]",w_0p75_0p25,83000,41,82,1000,-467.1077911006578,131.2680196898291,-2262.2352234721184
"[0.75, 0.25]",w_0p75_0p25,84000,42,83,1000,-604.3794845786433,-38.49506741222285,-2302.0327360779047
"[0.75, 0.25]",w_0p75_0p25,85000,42,84,1000,-582.2293290050293,-11.830108362133615,-2293.4269909337163
"[0.75, 0.25]",w_0p75_0p25,86000,42,85,1000,-544.1696852855112,24.510675013101718,-2250.2107661813498
"[0.75, 0.25]",w_0p75_0p25,87000,43,86,1000,-514.8729085172527,56.49953614734113,-2228.990242511034
"[0.75, 0.25]",w_0p75_0p25,88000,43,87,1000,-438.260876020111,160.61585693847155,-2234.8910748958588
"[0.75, 0.25]",w_0p75_0p25,89000,44,88,1000,-503.2910757923819,89.71687442035181,-2282.314926430583
"[0.75, 0.25]",w_0p75_0p25,90000,44,89,1000,-474.85143455544676,87.50613004890329,-2161.924128368497
"[0.75, 0.25]",w_0p75_0p25,91000,45,90,1000,-413.9722317617998,172.92657089076238,-2174.6686397194862
"[0.75, 0.25]",w_0p75_0p25,92000,45,91,1000,-463.17126759979874,117.3643856830895,-2204.7782274484634
"[0.75, 0.25]",w_0p75_0p25,93000,46,92,1000,-537.1833693559893,12.59634408011334,-2186.522509664297
"[0.75, 0.25]",w_0p75_0p25,94000,46,93,1000,-462.06103919329325,114.58218130128807,-2191.9907006770372
"[0.75, 0.25]",w_0p75_0p25,95000,47,94,1000,-432.00201524049044,141.74738661944866,-2153.2502208203077
"[0.75, 0.25]",w_0p75_0p25,96000,47,95,1000,-468.9083398167277,106.99826502846554,-2196.6281543523073
"[0.75, 0.25]",w_0p75_0p25,97000,48,96,1000,-449.4043316062598,116.7843210195424,-2147.9702894836664
"[0.75, 0.25]",w_0p75_0p25,98000,48,97,1000,-384.4087094328206,192.4573177547718,-2115.006790995598
"[0.75, 0.25]",w_0p75_0p25,99000,49,98,1000,-509.3914388776143,48.22999918655296,-2182.255753070116
"[0.75, 0.25]",w_0p75_0p25,100000,49,99,1000,-361.33580508419254,234.06788125185994,-2147.54686409235
"[0.75, 0.25]",w_0p75_0p25,101000,50,100,1000,-452.2392639336467,101.13089879287872,-2112.349752113223
"[0.75, 0.25]",w_0p75_0p25,102000,50,101,1000,-438.6215855694318,118.27541959646624,-2109.312601067126
"[0.75, 0.25]",w_0p75_0p25,103000,51,102,1000,-374.5283154775825,207.06816695065936,-2119.317762762308
"[0.75, 0.25]",w_0p75_0p25,104000,51,103,1000,-401.0877601526372,174.973474730592,-2129.2714648023248
"[0.75, 0.25]",w_0p75_0p25,105000,52,104,1000,-405.9001907213751,149.83577828467241,-2073.1080977395177
"[0.75, 0.25]",w_0p75_0p25,106000,52,105,1000,-446.6840201782252,98.10281546684564,-2081.0445271134377
"[0.75, 0.25]",w_0p75_0p25,107000,53,106,1000,-385.40865456688334,154.62312970554922,-2005.504007384181
"[0.75, 0.25]",w_0p75_0p25,108000,53,107,1000,-495.8184666378729,26.361413701582933,-2062.3581076562405
"[0.75, 0.25]",w_0p75_0p25,109000,54,108,1000,-401.52563932629346,151.92515490330698,-2061.8780220150948
"[0.75, 0.25]",w_0p75_0p25,110000,54,109,1000,-447.6720580790668,103.07703132474035,-2099.9193262904882
"[0.75, 0.25]",w_0p75_0p25,111000,55,110,1000,-389.328385268891,164.94938327546697,-2052.161690901965
"[0.75, 0.25]",w_0p75_0p25,112000,55,111,1000,-434.19203561655013,94.02562199882232,-2018.8450084626675
"[0.75, 0.25]",w_0p75_0p25,113000,56,112,1000,-272.6101989983181,302.40482265072933,-1997.6552639454603
"[0.75, 0.25]",w_0p75_0p25,114000,56,113,1000,-402.88717229176837,143.95442549540894,-2043.4119656533003
"[0.75, 0.25]",w_0p75_0p25,115000,57,114,1000,-446.7996728034341,79.80063965101726,-2026.600610166788
"[0.75, 0.25]",w_0p75_0p25,116000,57,115,1000,-435.9871659128985,97.68725359451491,-2037.0104244351387
"[0.75, 0.25]",w_0p75_0p25,117000,58,116,1000,-468.4664999022061,39.10472192877205,-1991.1801653951406
"[0.75, 0.25]",w_0p75_0p25,118000,58,117,1000,-441.16593805819866,84.74149933794979,-2018.888250246644
"[0.75, 0.25]",w_0p75_0p25,119000,59,118,1000,-386.2672240130196,145.36992761597503,-1981.1786789000034
"[0.75, 0.25]",w_0p75_0p25,120000,59,119,1000,-304.5713769822614,231.6667121113278,-1913.285644263029
"[0.75, 0.25]",w_0p75_0p25,121000,60,120,1000,-422.51245481782826,89.52065859385766,-1958.611795052886
"[0.75, 0.25]",w_0p75_0p25,122000,60,121,1000,-420.08134462934686,103.06636824621819,-1989.524483256042
"[0.75, 0.25]",w_0p75_0p25,123000,61,122,1000,-393.0072721603792,109.69636098202318,-1901.1181715875864
"[0.75, 0.25]",w_0p75_0p25,124000,61,123,1000,-360.8012241687393,151.4562917049043,-1897.57377178967
"[0.75, 0.25]",w_0p75_0p25,125000,62,124,1000,-370.05098002101295,133.42198052164167,-1880.4698616489768
"[0.75, 0.25]",w_0p75_0p25,126000,62,125,1000,-381.2607282254394,127.04147840247606,-1906.1673481091857
"[0.75, 0.25]",w_0p75_0p25,127000,63,126,1000,-365.89216765943274,146.03695627307752,-1901.6795394569635
"[0.75, 0.25]",w_0p75_0p25,128000,63,127,1000,-409.67438211030094,81.75313792726956,-1883.9569422230124
"[0.75, 0.25]",w_0p75_0p25,129000,63,128,1000,-417.7664307746454,77.03988361614756,-1902.1853739470243
"[0.75, 0.25]",w_0p75_0p25,130000,64,129,1000,-400.0072697766882,87.5138432342792,-1862.5706088095903
"[0.75, 0.25]",w_0p75_0p25,131000,64,130,1000,-358.98407925263746,164.8137184435036,-1930.3774723410606
"[0.75, 0.25]",w_0p75_0p25,132000,65,131,1000,-396.643907546415,105.20945818303153,-1902.2040047347546
"[0.75, 0.25]",w_0p75_0p25,133000,65,132,1000,-356.513565486719,169.86633639229694,-1935.653271123767
"[0.75, 0.25]",w_0p75_0p25,134000,66,133,1000,-404.46979546220973,80.1635347250849,-1858.3697860240936
"[0.75, 0.25]",w_0p75_0p25,135000,66,134,1000,-254.29894940582744,268.58212881250074,-1822.942184060812
"[0.75, 0.25]",w_0p75_0p25,136000,67,135,1000,-411.998778730564,60.62880291053625,-1829.8815236538649
"[0.75, 0.25]",w_0p75_0p25,137000,67,136,1000,-282.5361880206224,242.6109246819342,-1857.977526128292
"[0.75, 0.25]",w_0p75_0p25,138000,68,137,1000,-267.1284417986426,239.97129968907393,-1788.4276662617922
"[0.75, 0.25]",w_0p75_0p25,139000,68,138,1000,-417.4540910690557,71.13951435592026,-1883.2349073439837
"[0.75, 0.25]",w_0p75_0p25,140000,69,139,1000,-360.91050332720624,113.42986377165653,-1783.9316046237946
"[0.75, 0.25]",w_0p75_0p25,141000,69,140,1000,-327.486017805988,173.56365453762555,-1830.6350348368287
"[0.75, 0.25]",w_0p75_0p25,142000,70,141,1000,-337.28078713891773,138.56748723152123,-1764.8256102502346
"[0.75, 0.25]",w_0p75_0p25,143000,70,142,1000,-287.5503254186988,219.07306106280885,-1807.4204848632216
"[0.75, 0.25]",w_0p75_0p25,144000,71,143,1000,-351.69959083234426,125.02271212590858,-1781.8664997071028
"[0.75, 0.25]",w_0p75_0p25,145000,71,144,1000,-292.7435083849268,185.2647829100606,-1726.7683822698891
"[0.75, 0.25]",w_0p75_0p25,146000,72,145,1000,-341.78032549829004,142.15647770483338,-1793.5907351076603
"[0.75, 0.25]",w_0p75_0p25,147000,72,146,1000,-362.16015693738154,126.18237737557502,-1827.1877598762512
"[0.75, 0.25]",w_0p75_0p25,148000,73,147,1000,-283.03502916518255,173.51378792807918,-1652.6814804449677
"[0.75, 0.25]",w_0p75_0p25,149000,73,148,1000,-233.62178164541547,241.48883852601284,-1658.9536421597004
"[0.75, 0.25]",w_0p75_0p25,150000,74,149,1000,-253.22571192344185,228.20990867866203,-1697.5325737297535
"[0.75, 0.25]",w_0p75_0p25,151000,74,150,1000,-239.13319904677337,230.02761225472204,-1646.6156329512596
"[0.75, 0.25]",w_0p75_0p25,152000,75,151,1000,-316.30607637042704,141.62905603117542,-1690.1114735752344
"[0.75, 0.25]",w_0p75_0p25,153000,75,152,1000,-244.7552393162041,209.27633757772855,-1606.849969998002
"[0.75, 0.25]",w_0p75_0p25,154000,76,153,1000,-261.0123731967178,195.87804315262474,-1631.6836222447455
"[0.75, 0.25]",w_0p75_0p25,155000,76,154,1000,-242.0605818167387,226.4427856822731,-1647.570684313774
"[0.75, 0.25]",w_0p75_0p25,156000,77,155,1000,-216.0882292476599,248.3686425073538,-1609.458844512701
"[0.75, 0.25]",w_0p75_0p25,157000,77,156,1000,-313.90082506229373,150.43977882279432,-1706.922636717558
"[0.75, 0.25]",w_0p75_0p25,158000,78,157,1000,-206.6953899736327,259.1163161016011,-1604.1305081993341
"[0.75, 0.25]",w_0p75_0p25,159000,78,158,1000,-273.6453606934665,150.2100559620303,-1545.211610659957
"[0.75, 0.25]",w_0p75_0p25,160000,79,159,1000,-202.04906122793182,250.14870328162215,-1558.6423547565937
"[0.75, 0.25]",w_0p75_0p25,161000,79,160,1000,-221.25123144284225,233.20166224280547,-1584.6099124997854
"[0.75, 0.25]",w_0p75_0p25,162000,80,161,1000,-194.1493125850102,248.07275404362008,-1520.815512470901
"[0.75, 0.25]",w_0p75_0p25,163000,80,162,1000,-254.43032108532498,181.87414161977358,-1563.3437092006207
"[0.75, 0.25]",w_0p75_0p25,164000,81,163,1000,-201.89373997995972,233.91787767377537,-1509.328592941165
"[0.75, 0.25]",w_0p75_0p25,165000,81,164,1000,-312.7355301180796,139.22776704456192,-1668.6254216060042
"[0.75, 0.25]",w_0p75_0p25,166000,82,165,1000,-178.83653461610083,259.1909057839075,-1492.9188558161259
"[0.75, 0.25]",w_0p75_0p25,167000,82,166,1000,-178.33830079115796,249.72145922288473,-1462.517580833286
"[0.75, 0.25]",w_0p75_0p25,168000,83,167,1000,-177.5233100523833,253.809160110648,-1471.5207205414772
"[0.75, 0.25]",w_0p75_0p25,169000,83,168,1000,-142.02079384702665,297.2323098887573,-1459.7801050543785
"[0.75, 0.25]",w_0p75_0p25,170000,84,169,1000,-160.56796927527466,283.71926180570154,-1493.4296625182033
"[0.75, 0.25]",w_0p75_0p25,171000,84,170,1000,-189.00448751294607,228.2858833989303,-1440.8756002485752
"[0.75, 0.25]",w_0p75_0p25,172000,84,171,1000,-214.91148378013168,209.70196443097666,-1488.7518284134567
"[0.75, 0.25]",w_0p75_0p25,173000,85,172,1000,-276.51060580532067,164.4092830820009,-1599.2702724672854
"[0.75, 0.25]",w_0p75_0p25,174000,85,173,1000,-154.7940310377162,286.7137840827927,-1479.3174763992429
"[0.75, 0.25]",w_0p75_0p25,175000,86,174,1000,-136.79248679280863,299.3267358263256,-1445.1501546502113
"[0.75, 0.25]",w_0p75_0p25,176000,86,175,1000,-130.13970659892948,310.77694714273093,-1452.8896678239107
"[0.75, 0.25]",w_0p75_0p25,177000,87,176,1000,-144.7840796062519,271.58013480581576,-1393.876722842455
"[0.75, 0.25]",w_0p75_0p25,178000,87,177,1000,-163.91770942759467,248.65353215648793,-1401.6314341798425
"[0.75, 0.25]",w_0p75_0p25,179000,88,178,1000,-142.77973298962752,294.3143753328477,-1454.0620579570532
"[0.75, 0.25]",w_0p75_0p25,180000,88,179,1000,-164.23294022871414,260.38280179095455,-1438.0801662877202
"[0.75, 0.25]",w_0p75_0p25,181000,89,180,1000,-162.8310962341011,256.00746864536995,-1419.3467908725142
"[0.75, 0.25]",w_0p75_0p25,182000,89,181,1000,-124.21882394864951,319.0552418284642,-1454.0410212799907
"[0.75, 0.25]",w_0p75_0p25,183000,90,182,1000,-70.40644670464098,384.0336611047387,-1433.72677013278
"[0.75, 0.25]",w_0p75_0p25,184000,90,183,1000,-108.84409609378781,326.30738657852635,-1414.2985441107303
"[0.75, 0.25]",w_0p75_0p25,185000,91,184,1000,-84.82979373512717,340.0488202811539,-1359.4656357839704
"[0.75, 0.25]",w_0p75_0p25,186000,91,185,1000,-86.88626671745442,329.99347856175154,-1337.5255025550723
"[0.75, 0.25]",w_0p75_0p25,187000,92,186,1000,-50.33231818395143,389.13735389587237,-1368.7413344234228
"[0.75, 0.25]",w_0p75_0p25,188000,92,187,1000,-97.8474762754704,312.3780956295377,-1328.5241919904947
"[0.75, 0.25]",w_0p75_0p25,189000,93,188,1000,-79.56098982028016,338.6266672451384,-1334.1239610165358
"[0.75, 0.25]",w_0p75_0p25,190000,93,189,1000,-97.88782447177437,323.95841913209006,-1363.4265552833676
"[0.75, 0.25]",w_0p75_0p25,191000,94,190,1000,-72.92998548271271,352.10907256789324,-1348.0471596345305
"[0.75, 0.25]",w_0p75_0p25,192000,94,191,1000,-238.22460934913215,188.6501671172373,-1518.8489387482405
"[0.75, 0.25]",w_0p75_0p25,193000,95,192,1000,-88.74201035615988,330.0387528622523,-1345.0843000113964
"[0.75, 0.25]",w_0p75_0p25,194000,95,193,1000,-135.01262213691734,267.643090247715,-1342.9797592908144
"[0.75, 0.25]",w_0p75_0p25,195000,96,194,1000,-154.57149486904018,274.37737751616805,-1441.4181120246649
"[0.75, 0.25]",w_0p75_0p25,196000,96,195,1000,-91.75988460794542,313.0240000263293,-1306.1115385107696
"[0.75, 0.25]",w_0p75_0p25,197000,97,196,1000,-179.5538585299946,275.6507732120226,-1545.1677537560463
"[0.75, 0.25]",w_0p75_0p25,198000,97,197,1000,-288.4240234013996,143.51038079406135,-1584.2272359877825
"[0.75, 0.25]",w_0p75_0p25,199000,98,198,1000,-337.95888475216634,78.05565132846823,-1586.00249299407
"[0.75, 0.25]",w_0p75_0p25,200000,98,199,1000,-72.66574895699159,357.15581371833105,-1362.1304369829595
"[0.75, 0.25]",w_0p75_0p25,201000,99,200,1000,-115.62631225746554,327.648299485787,-1445.4501474872231
"[0.75, 0.25]",w_0p75_0p25,202000,99,201,1000,-42.22465528859175,394.9300484143896,-1353.6887663975358
"[0.75, 0.25]",w_0p75_0p25,203000,100,202,1000,-55.27105242526159,364.65490838326514,-1315.0489348508418
"[0.75, 0.25]",w_0p75_0p25,204000,100,203,1000,-69.41922293962853,338.19543341564713,-1292.2631920054555
"[0.75, 0.25]",w_0p75_0p25,205000,101,204,1000,-151.868975548344,255.20662400587116,-1373.0957742109895
"[0.75, 0.25]",w_0p75_0p25,206000,101,205,1000,-240.00827500707237,173.984681222355,-1481.9871436953545
"[0.75, 0.25]",w_0p75_0p25,207000,102,206,1000,-289.1399901890036,133.21608794122585,-1556.208224579692
"[0.75, 0.25]",w_0p75_0p25,208000,102,207,1000,-100.30321644313062,335.8695201591727,-1408.8214262500405
"[0.75, 0.25]",w_0p75_0p25,209000,103,208,1000,-178.6863652091506,248.17132719903748,-1459.2594424337149
"[0.75, 0.25]",w_0p75_0p25,210000,103,209,1000,-40.02909887448368,377.23989019721193,-1291.8360660895705
"[0.75, 0.25]",w_0p75_0p25,211000,104,210,1000,-24.623703945952002,409.2149586204905,-1326.1396916452795
"[0.75, 0.25]",w_0p75_0p25,212000,104,211,1000,-321.9519253702165,97.42939026240492,-1580.0958722680807
"[0.75, 0.25]",w_0p75_0p25,213000,105,212,1000,-183.16271761352255,246.64411348832073,-1472.5832109190524
"[0.75, 0.25]",w_0p75_0p25,214000,105,213,1000,-181.34989951460375,230.86860071988485,-1418.0054002180696
"[0.75, 0.25]",w_0p75_0p25,215000,105,214,1000,-46.980904632859165,383.29358414106537,-1337.8043709546328
"[0.75, 0.25]",w_0p75_0p25,216000,106,215,1000,-207.61909375683172,195.58430333971046,-1417.2292850464582
"[0.75, 0.25]",w_0p75_0p25,217000,106,216,1000,-309.564101063268,117.27074947382789,-1590.0686526745558
"[0.75, 0.25]",w_0p75_0p25,218000,107,217,1000,-354.93531671788514,66.29784659956931,-1618.6348066702485
"[0.75, 0.25]",w_0p75_0p25,219000,107,218,1000,-51.32572701286699,378.8242817944265,-1341.7757534347475
"[0.75, 0.25]",w_0p75_0p25,220000,108,219,1000,-73.84258934344325,329.1791284102801,-1282.9077426046133
"[0.75, 0.25]",w_0p75_0p25,221000,108,220,1000,-53.13304778577731,357.6184494542831,-1285.3875395059586
"[0.75, 0.25]",w_0p75_0p25,222000,109,221,1000,-56.312080023993076,365.67069150483076,-1322.2603946104646
"[0.75, 0.25]",w_0p75_0p25,223000,109,222,1000,-180.87713617563338,223.66240043053904,-1394.4957459941506
"[0.75, 0.25]",w_0p75_0p25,224000,110,223,1000,-105.37824502907279,322.0898571518119,-1387.7825515717268
"[0.75, 0.25]",w_0p75_0p25,225000,110,224,1000,-113.24353781271202,306.87549531058175,-1373.6006371825933
"[0.75, 0.25]",w_0p75_0p25,226000,111,225,1000,-172.63913036877057,247.6904564674478,-1433.6278908774257
"[0.75, 0.25]",w_0p75_0p25,227000,111,226,1000,0.4940363625573809,420.9295290572627,-1260.8124417215586
"[0.75, 0.25]",w_0p75_0p25,228000,112,227,1000,-256.9879488488077,143.80741798016243,-1459.3740493357182
"[0.75, 0.25]",w_0p75_0p25,229000,112,228,1000,8.880220313090831,453.20101985894144,-1324.082178324461
"[0.75, 0.25]",w_0p75_0p25,230000,113,229,1000,-295.7311694113814,123.82311990679591,-1554.3940373659134
"[0.75, 0.25]",w_0p75_0p25,231000,113,230,1000,32.13316350412788,468.27929726964794,-1276.3052377924323
"[0.75, 0.25]",w_0p75_0p25,232000,114,231,1000,11.316006644388835,442.78058743072324,-1283.0777357146144
"[0.75, 0.25]",w_0p75_0p25,233000,114,232,1000,-264.91565880457347,145.3586488875444,-1495.738581880927
"[0.75, 0.25]",w_0p75_0p25,234000,115,233,1000,-184.91302947669647,255.57748590326082,-1506.3845756165683
"[0.75, 0.25]",w_0p75_0p25,235000,115,234,1000,-210.18324549801582,214.08946170747367,-1483.0013671144843
"[0.75, 0.25]",w_0p75_0p25,236000,116,235,1000,-198.78386677893286,214.71177527186228,-1439.2707929313183
"[0.75, 0.25]",w_0p75_0p25,237000,116,236,1000,-285.04627268217155,115.69797086447943,-1487.2790033221245
"[0.75, 0.25]",w_0p75_0p25,238000,117,237,1000,-10.775182302226312,429.05484991380945,-1330.2652789503336
"[0.75, 0.25]",w_0p75_0p25,239000,117,238,1000,-136.47744622916252,291.7598979262475,-1421.1894786953926
"[0.75, 0.25]",w_0p75_0p25,240000,118,239,1000,-278.7864235095185,128.61004061804852,-1500.9758158922195
"[0.75, 0.25]",w_0p75_0p25,241000,118,240,1000,27.262526305188658,461.78833262843546,-1276.3148926645517
"[0.75, 0.25]",w_0p75_0p25,242000,119,241,1000,-129.91100918699522,298.85183438891545,-1416.1995399147272
"[0.75, 0.25]",w_0p75_0p25,243000,119,242,1000,-57.05156555742724,377.01055232970975,-1359.2379192188382
"[0.75, 0.25]",w_0p75_0p25,244000,120,243,1000,-9.039022845972795,415.1187738853041,-1281.5124130398035
"[0.75, 0.25]",w_0p75_0p25,245000,120,244,1000,-100.40337679136428,321.4531858045375,-1365.9730645790696
"[0.75, 0.25]",w_0p75_0p25,246000,121,245,1000,-183.20127566787414,240.17518661823124,-1453.3306625261903
"[0.75, 0.25]",w_0p75_0p25,247000,121,246,1000,-205.4728493821167,202.35639273992274,-1428.960575748235
"[0.75, 0.25]",w_0p75_0p25,248000,122,247,1000,-299.0233348311158,90.34782923245803,-1467.1368270218372
"[0.75, 0.25]",w_0p75_0p25,249000,122,248,1000,-248.4841153960151,161.30821706808638,-1477.8611127883196
"[0.75, 0.25]",w_0p75_0p25,250000,123,249,1000,60.35411503814976,512.5983513506362,-1296.3785938993096
"[0.75, 0.25]",w_0p75_0p25,251000,123,250,1000,-213.68053933475312,195.67008976315265,-1441.7324266284704
"[0.75, 0.25]",w_0p75_0p25,252000,124,251,1000,82.13367459397705,532.6323662752402,-1269.3624004498124
"[0.75, 0.25]",w_0p75_0p25,253000,124,252,1000,-0.6612208152073435,428.4132135955151,-1287.8845240473747
"[0.75, 0.25]",w_0p75_0p25,254000,125,253,1000,34.632797757411026,469.8618995823781,-1271.0545077174902
"[0.75, 0.25]",w_0p75_0p25,255000,125,254,1000,-37.80931466992479,376.5248607895337,-1280.8118410483003
"[0.75, 0.25]",w_0p75_0p25,256000,125,255,1000,-187.08782414736197,216.91797727075755,-1399.1052284017205
"[0.75, 0.25]",w_0p75_0p25,257000,126,256,1000,-42.992403776792344,366.1610755256843,-1270.4528416842222
"[0.75, 0.25]",w_0p75_0p25,258000,126,257,1000,47.88288698651013,493.74806452949997,-1289.7126456424594
"[0.75, 0.25]",w_0p75_0p25,259000,127,258,1000,52.48125488320875,486.3301557154773,-1249.065447613597
"[0.75, 0.25]",w_0p75_0p25,260000,127,259,1000,-29.579311883688206,407.02581959136296,-1339.3947063088417
"[0.75, 0.25]",w_0p75_0p25,261000,128,260,1000,-165.64574854051625,253.15686312350226,-1422.0535835325718
"[0.75, 0.25]",w_0p75_0p25,262000,128,261,1000,-95.11404446442612,336.27060840371996,-1389.2680030688643
"[0.75, 0.25]",w_0p75_0p25,263000,129,262,1000,27.53663552989019,453.12708538607694,-1249.23471403867
"[0.75, 0.25]",w_0p75_0p25,264000,129,263,1000,-284.2235240248888,110.86931630945219,-1469.5020450279117
"[0.75, 0.25]",w_0p75_0p25,265000,130,264,1000,-266.5390321758896,120.91138220363064,-1428.8902753144503
"[0.75, 0.25]",w_0p75_0p25,266000,130,265,1000,-16.323914037508075,419.54307661770144,-1323.9248860031366
"[0.75, 0.25]",w_0p75_0p25,267000,131,266,1000,20.99848246970214,469.0820937426761,-1323.2523513492197
"[0.75, 0.25]",w_0p75_0p25,268000,131,267,1000,-274.13981360499747,108.44123035762459,-1421.8829454928637
"[0.75, 0.25]",w_0p75_0p25,269000,132,268,1000,86.58858331015654,536.2909883447282,-1262.5186317935586
"[0.75, 0.25]",w_0p75_0p25,270000,132,269,1000,65.83810871460446,518.4517744033656,-1292.0028883516788
"[0.75, 0.25]",w_0p75_0p25,271000,133,270,1000,-63.27011181310809,375.4572118137148,-1379.4520826935768
"[0.75, 0.25]",w_0p75_0p25,272000,133,271,1000,-130.26221457048086,298.4895860662218,-1416.517616480589
"[0.75, 0.25]",w_0p75_0p25,273000,134,272,1000,-77.9902232272143,368.23440728441346,-1416.6641147620976
"[0.75, 0.25]",w_0p75_0p25,274000,134,273,1000,-250.87409314439583,141.25189089376545,-1427.2520452588797
"[0.75, 0.25]",w_0p75_0p25,275000,135,274,1000,-222.66392033180455,188.94541985285468,-1457.4919408857822
"[0.75, 0.25]",w_0p75_0p25,276000,135,275,1000,-116.70522621247073,303.9662006885919,-1378.7195069156587
"[0.75, 0.25]",w_0p75_0p25,277000,136,276,1000,145.78202336700633,612.7694360669702,-1255.1802147328854
"[0.75, 0.25]",w_0p75_0p25,278000,136,277,1000,56.823459940511384,494.47267708246363,-1256.1241914853454
"[0.75, 0.25]",w_0p75_0p25,279000,137,278,1000,152.2184629340245,622.2748493915497,-1257.950696438551
"[0.75, 0.25]",w_0p75_0p25,280000,137,279,1000,-121.90131562861649,305.58132720854087,-1404.3492441400886
"[0.75, 0.25]",w_0p75_0p25,281000,138,280,1000,40.664418505184585,491.54570512182545,-1311.979441344738
"[0.75, 0.25]",w_0p75_0p25,282000,138,281,1000,108.8844597444695,577.2276091616368,-1296.1449885070324
"[0.75, 0.25]",w_0p75_0p25,283000,139,282,1000,-275.37676598271355,118.22009593062103,-1456.1673517227173
"[0.75, 0.25]",w_0p75_0p25,284000,139,283,1000,-283.9345527258647,107.68668089248968,-1458.7982535809278
"[0.75, 0.25]",w_0p75_0p25,285000,140,284,1000,115.2000803797273,583.7712863930501,-1290.5135376602411
"[0.75, 0.25]",w_0p75_0p25,286000,140,285,1000,124.45847192464862,588.507204330992,-1267.6877252943814
"[0.75, 0.25]",w_0p75_0p25,287000,141,286,1000,58.19101534858055,505.16802818427095,-1282.7400231584907
"[0.75, 0.25]",w_0p75_0p25,288000,141,287,1000,-37.42012485125451,389.0649107209174,-1316.8752315677702
"[0.75, 0.25]",w_0p75_0p25,289000,142,288,1000,-26.32330183815793,417.5601984245004,-1357.973802626133
